 "Ability (n.)","القدرة – الامكانية","Ability (n.)","Financial","verb","ar"
"Gamble","to do something that involves risks that might result in loss of money or failure, hoping to get money or achieve success","","Financial","verb","en"
"Gamble","يضارب – يقامر -","Gamble","Financial","verb","ar"
"Gamble","to do something that involves risks that might result in loss of money or failure, hoping to get money or achieve success","","General","verb","en"
"Gamble","يضارب","Gamble","General","verb","ar"
"Gamble on a rise of the prices","0","","Financial","verb","en"
"Gamble on a rise of the prices","يضارب على ارتفاع الأسعار","Gamble on a rise of the prices","Financial","verb","ar"
"Gambling Policy","Betting (wagering) that must result either in a gain or a loss. Gambling is neither risk taking in the sense of speculation (assumption of substantial short-term risk) nor investing (acquiring property or assets for securing long-term capital gains). ","","Financial","verb","en"
"Gambling Policy","سياسة المضاربة","Gambling Policy","Financial","verb","ar"
"Gambling policy","Betting (wagering) that must result either in a gain or a loss. Gambling is neither risk taking in the sense of speculation (assumption of substantial short-term risk) nor investing (acquiring property or assets for securing long-term capital gains). ","","Financial","verb","en"
"Gambling policy","سياسية المضاربة – المقامرة","Gambling policy","Financial","verb","ar"
"Gamma","Gamma is the rate of change in an option's delta per $1 change in the underlying asset's price. Gamma is an important measure of the convexity of a derivative's value, in relation to the underlying. ","","Financial","verb","en"
"Gamma","نظام التسوية والمقاصة في أسواق الأوراق المالية بهدف تقليل المخاطر وزيادة كفاءة العمل بالأسواق","Gamma","Financial","verb","ar"
"Gap","a difference or disparity in attitudes, perceptions, character, or development, or a lack of confidence or understanding, perceived as creating a problem","","Financial","verb","en"
"Gap","معدل التغير في عقود الخيارات  لمعامل دلتا","Gap","Financial","verb","ar"
"Gap","a difference or disparity in attitudes, perceptions, character, or development, or a lack of confidence or understanding, perceived as creating a problem","","General","verb","en"
"Gap","فجوة  - ثغرة","Gap","General","verb","ar"
"Gap Analysis","A technique that businesses use to determine what steps need to be taken in order to move from its current state to its desired, future state. Also called need-gap analysis, needs analysis, and needs assessment.","","Financial","verb","en"
"Gap Analysis","التفاوت الحاصل بين استحقاق الايداعات والقروض","Gap Analysis","Financial","verb","ar"
"Gateway","Agency or mechanism that provides access to another agency, system, or information.","","Financial","verb","en"
"Gateway","الفرق في تغير نسب الفائدة في الديون على مدى الفترات المختلفة","Gateway","Financial","verb","ar"
"Gazette","A journal or newspaper, especially the official one of an organization or institution","","General","verb","en"
"Gazette","الصحيفة الرسمية التي ينشر بها القوانين والتي يعتد بها كدليل","Gazette","General","verb","ar"
"GDP","Gross domestic product (GDP) is the monetary value of all the finished goods and services produced within a country's borders in a specific time period. Though GDP is usually calculated on an annual basis, it can be calculated on a quarterly basis as well. ","","Financial","verb","en"
"GDP","الناتج المحلى الاجمالي وهو مجموع الانتاج من السلع والخدمات في دولة ما على مدار سنة كاملة – كما أنه مقياس من مقاييس التقدم ومستوى النمو الاقتصادي","GDP","Financial","verb","ar"
"Geared Futures and Options Fund","efers to the level of a company’s debt related to its equity capital, usually expressed in percentage form. It is a measure of a company’s financial leverage and shows the extent to which its operations are funded by lenders versus shareholders. ","","Financial","verb","en"
"Geared Futures and Options Fund","أنواع مرخصة ومفوضه من وحدات الاستثمار بهدف الاستثمار في المشتقات إلى أقصى حد ممكن بخلاف أنواع الاستثمار الأخرى ولكن جميعها تبقى في نطاق إطارات محدده","Geared Futures and Options Fund","Financial","verb","ar"
"Gearing Ratio","A gearing ratio is a general classification describing a financial ratio that compares some form of owner's equity (or capital) to funds borrowed by the company. Gearing is a measurement of the entity’s financial leverage, which demonstrates the degree to which a firm's activities are funded by owner's funds versus creditor's funds.","","Financial","verb","en"
"Gearing Ratio","سمه من سمات بعض المشتقات ذات المردود الأعلى","Gearing Ratio","Financial","verb","ar"
"Geisha Bond","A foreign bond that is privately placed in Japan in currency other than yen (hence it is called a Euro-yen bond). More specifically, a geisha bond is issued in Japan by a non-Japanese borrower. For example, a U.S. company may issue dollar-denominated bonds in Japan by the way of geisha bonds. A geisha bond is like a shogun bond, except that geisha bonds are issued via private placement, rather than public offering.","","Financial","verb","en"
"Geisha Bond","معدل حسابي والذى يعرف أيضا بمعدل الدين/ الأسهم ويستخدم في قياس مستوى التمويل بالدين للشركة ويمكن حسابة بقسمة الدين على عدد الأسهم ويمثل عنه بنسبة مئوية","Geisha Bond","Financial","verb","ar"
"General"," involving, applicable to, or affecting the whole","","General","verb","en"
"General","عام","General","General","verb","ar"
"General Agreement on Tariffs  and Trade GATT","The General Agreement on Tariffs and Trade (GATT) was formed soon after World War II ended. The GATT was a trade treaty implemented to boost economic recovery. The primary purpose of GATT was to increase international trade through by eliminating or reducing various tariffs, quotas and subsidies while maintaining meaningful regulations.","","Financial","verb","en"
"General Agreement on Tariffs  and Trade GATT","هي اتفاقية الجات العامة للتجارة التي تعمل على تسهيل التجارة العالمية والتي حلت محلها بعد ذلك منظمة التجارة العالمية WTO","General Agreement on Tariffs  and Trade GATT","Financial","verb","ar"
"General Arrangements for Borrow","A borrowing/lending medium for members of the Group of Ten. Members of the lending country deposit funds into the International Monetary Fund (IMF), which are made available to be withdrawn by the borrowing member in need. One of the advantages of this is that each country deals in their own currency, leaving all conversions to the IMF.","","Financial","verb","en"
"General Arrangements for Borrow","الترتيبات العامة للاقتراض – اتفاقية تضم 11 من الدول الصناعية تضع شروطا لإقراض صندوق النقد الدولي والمحافظة في الوقت نفسه على النظام النقدي العالمي","General Arrangements for Borrow","Financial","verb","ar"
"General Assembly","A general assembly is a meeting of all the members of an organisation or shareholders of a company.","","General","verb","en"
"General Assembly","اجتماع جمعية عمومية","General Assembly","General","verb","ar"
"General Assembly","The highest ecclesiastical court of various national churches, especially the Church of Scotland","","General","verb","en"
"General Assembly","الجمعية العمومية","General Assembly","General","verb","ar"
"General Assembly Meeting","meeting of all the members of an organisation or shareholders of a company.","","General","verb","en"
"General Assembly Meeting","اجتماع الجمعية العمومية","General Assembly Meeting","General","verb","ar"
"General Clearing Member (GCM)","A general clearing member (GCM) is an entity that has been approved by the clearing house for clearing of principal transactions and client transactions on behalf of GCM clients.","","Financial","verb","en"
"General Clearing Member (GCM)","سند مقوم بالين الياباني سواءً صدر في اليابان أو خارج اليابان على عكس سند اليورو الين أو السند الصادر محليا فقط في اليابان","General Clearing Member (GCM)","Financial","verb","ar"
"General Client Bank Account","a client bank account that holds client money of one or more clients, which includes in its title the word ""client"" (or, if the systems constraints of the approved bank or the firm that holds the account (or both) make this impracticable, an appropriate abbreviation of the word ""client"" that has the same meaning), and which is not","","Financial","verb","en"
"General Client Bank Account","العميل العضو في دار المقاصة التي تخول له العضوية في أن يقوم بأعمال المقاصة عن شركة وعملائها وكذلك عن عملاء من شركات أخرى وهى بخلاف العضوية الفردية التي لاتخول مثل هذا الخاصية بل تقتصر فقط على أعمال المقاصة بعملاء وشركة العضو فقط","General Client Bank Account","Financial","verb","ar"
"General Collateral (GC)","General collateral or GC is the range of assets that are accepted as collateral by the majority of intermediaries in the repo market, at any particular moment, at the same or a very similar repo rate --- the GC repo rate. In other words, the repo market as a whole is indifferent between general collateral securities. They are close substitutes for each other. GC assets are high quality and liquid, but none is subject to exceptional specific demand compared with very similar assets. ","","Financial","verb","en"
"General Collateral (GC)","هو الضمانة العامة في حالات الشراء لسعر الفائدة بين البنوك ، ويستخدم أيضا في حالة عدم تسعير بعض الأسهم كما هو مطلوب في بعض العمليات","General Collateral (GC)","Financial","verb","ar"
"General Department","0","","Financial","verb","en"
"General Department","الادارة العامة هي إدارة محاسبية لدى صندوق النقد الدولي تضم قسم حسابات الموارد العامة وغيرها من الادارات المحاسبية","General Department","Financial","verb","ar"
"General Insurance","General insurance or non-life insurance policies, including automobile and homeowners policies, provide payments depending on the loss from a particular financial event. General insurance is typically defined as any insurance that is not determined to be life insurance. It is called property and casualty insurance in the U.S. and Canada and non-life insurance in Continental Europe.","","Financial","verb","en"
"General Insurance","التأمين  على المنتجات والسلع بصفة عامه ، كالتأمين على السيارات والتأمين ضد الحريق والتأمين على المنازل","General Insurance","Financial","verb","ar"
"General Ledger","A general ledger is a company's set of numbered accounts for its accounting records. The ledger provides a complete record of financial transactions over the life of the company. The ledger holds account information that is needed to prepare financial statements and includes accounts for assets, liabilities, owners' equity, revenues and expenses.","","Financial","verb","en"
"General Ledger","دفتر الأستاذ العام","General Ledger","Financial","verb","ar"
"General Mortgage","A bond that uses a blanket mortgage on some or all of its property as collateral to secure the debt. The mortgage securing a general mortgage bond may be secondary to a more senior note, increasing investment risk.","","Financial","verb","en"
"General Mortgage","رهن عام","General Mortgage","Financial","verb","ar"
"General Partner","A general partner is an owner of a partnership who has unlimited liability. A general partner is also usually a managing partner and active in the day-to-day operations of the business. Because any partner in a general partnership can act on behalf of the entire business without the knowledge or permission of the other partners, being a general partner offers poor asset protection.","","Financial","verb","en"
"General Partner","شريك عام – هنا تعنى الشريك في صناديق الاستثمار في الملكية الخاصة للصندوق -","General Partner","Financial","verb","ar"
"General Partner","A general partner is an owner of a partnership who has unlimited liability. A general partner is also usually a managing partner and active in the day-to-day operations of the business. Because any partner in a general partnership can act on behalf of the entire business without the knowledge or permission of the other partners, being a general partner offers poor asset protection.","","Financial","verb","en"
"General Partner","شريك متضامن","General Partner","Financial","verb","ar"
"General Principles","The freedom to pursue a livelihood, operate a business, and otherwise compete in the marketplace is essential to any free enterprise system. Competition creates incentives for businesses to earn customer loyalty by offering quality goods at reasonable prices. At the same time, competition can also inflict harm.","","Financial","verb","en"
"General Principles","هي أحد عشر مبدأ وضعتها سلطة الخدمات المالية في المملكة المتحدة ، والتى تعتبر بمثابة المبادىء الحاكمة والمنظمة للنشاط الاستثماري بصفة عامة","General Principles","Financial","verb","ar"
"General Reserve","Any retained earnings from a company's profits. General reserves can be divided into either specific, general or legal. Specific reserves can include a reassignment of dividends to shareholders; general reserves are saved to offset potential future losses; legal reserves can include money set aside for litigation or revaluation.","","Financial","verb","en"
"General Reserve","الاحتياطي العام","General Reserve","Financial","verb","ar"
"General Resources Account (GRA)","The GRA is the account from which the regular lending operations of the IMF are financed.","","Financial","verb","en"
"General Resources Account (GRA)","الادارة المحاسبية الرئيسة بصندوق النقد الدولي","General Resources Account (GRA)","Financial","verb","ar"
"General Risk","A risk that is carried by an entire class of assets and/or liabilities. Systemic risk may apply to a certain country or industry, or to the entire global economy. It is impossible to reduce systemic risk for the global economy (complete global shutdown is always theoretically possible), but one may mitigate other forms of systemic risk by buying different kinds of securities and/or by buying in different industries.","","General","verb","en"
"General Risk","المخاطر العامة","General Risk","General","verb","ar"
"General Risk","A risk that is carried by an entire class of assets and/or liabilities. Systemic risk may apply to a certain country or industry, or to the entire global economy. It is impossible to reduce systemic risk for the global economy (complete global shutdown is always theoretically possible), but one may mitigate other forms of systemic risk by buying different kinds of securities and/or by buying in different industries.","","General","verb","en"
"General Risk","المخاطر الناجمة عن وضع الأسواق والتي يقوم بإجرائها بنك معين لتحديد وقياس مخاطر السوق وذلك بغرض كفاءة رأس المال","General Risk","General","verb","ar"
"General Secretary","the person in charge of an organization, for example, a trade union (= an organization that represents workers) or political party","","General","verb","en"
"General Secretary","الأمين العام – السكرتير العام","General Secretary","General","verb","ar"
"Generic","formal shared by, typical of, or relating to a whole group of similar things, rather than to any particular thing","","Financial","verb","en"
"Generic","إحدى الفترات القياسية لنشاط المقايضة في مقابل المقايضة القياسية الثابتة مثل LIBOR","Generic","Financial","verb","ar"
"Gilt","Gilts are bonds that are issued by the British government, and they are generally considered low-risk investments. Gilts are the U.K. equivalent of U.S. Treasury securities, and the name originates from the original certificates, issued by the British government, which had gilded edges.","","Financial","verb","en"
"Gilt","الاسترليني المحلى المقوم بالسند على المدى الطويل والمعزز بالثقة المطلقة والائتمان من قبل المملكة المتحدة والتي تصدرها الخزانة لديها .","Gilt","Financial","verb","ar"
"Gilt Edged Bonds","A bond issued by the U.K. government at a fixed interest rate and maturity. ""Gilt-edged bond"" may also be used to refer to a quality fixed income investment issue from a blue chip company or highly credit-worthy government or agency. The term is essentially meant to convey the impression that these high-quality bonds have little risk of default. ","","Financial","verb","en"
"Gilt Edged Bonds","سندات حكومية بريطانية ذات سعر فائدة ثابت","Gilt Edged Bonds","Financial","verb","ar"
"Gilt-Edged Market Makers(GEMMs)","A primary dealer in UK gilts that creates a market through two-way price quoting and competitive bidding. Such a dealer can actively trade in conventional gilts, indexed linked, or both. As a market maker or its legal representative, the dealer can act as a broker or intermediary between two other transacting parties or participate in trades directly.","","Financial","verb","en"
"Gilt-Edged Market Makers(GEMMs)","الشركة التي تقوم بنشاط صانع السوق والتي تقوم بعملية التسعير التي عندها عادة ما يتم البيع والشراء والتي يطلق عليها شركة الصفقات الرئيسة","Gilt-Edged Market Makers(GEMMs)","Financial","verb","ar"
"Gilt-Edged Stocks","are high-grade bonds that are issued by a government or firm. This type of security originally boasted gilded edges, thus the name. In the case of a firm, a gilt-edged security is a stock or bond issued by a company that has a strong record of consistent earnings and can be relied on to cover dividends and interest.","","Financial","verb","en"
"Gilt-Edged Stocks","هي سندات تصدرها الحكومة البريطانية ليس من ضمنها إذون الخزانة ، تستثنى أرباحها وخسائرها المترتبة على التخلص منها من ضريبة أرباح رأس المال ، كما أهم نوعين لهذه السندات هو النوع التقليدي والسندات المرتبطة بالمؤشر .","Gilt-Edged Stocks","Financial","verb","ar"
"Gilts Strip","Gilts are, very simply, units of debt issued by the government. When buying them, you are effectively lending money to the government, which promises to pay back the amount in full (known as the principal) at a set date, along with interest (known as the coupon).","","Financial","verb","en"
"Gilts Strip","السندات القطاعية عبارة عن آداه مالية تنشأ نتيجة لتقسم السند إلى أجزاء، رأس المال الدخل ، مثالا على ذلك سند الكوبون الصفري","Gilts Strip","Financial","verb","ar"
"Ginnie Mae","A Ginnie Mae, or Government National Mortgage Association security, functions similarly to the process of lending someone money to purchase a house or business. Ginnie Mae buys home mortgages from banks and financial institutions, bundles them together, and then markets portions of these bundles to investors.","","Financial","verb","en"
"Ginnie Mae","المؤسسة الوطنية الحكومية للتمويل السكنى والتي تشترى قروض الاسكان من السوق الثانوية وتقوم ببيعها للمستثمرين في شكل سندات أو شهادات .","Ginnie Mae","Financial","verb","ar"
"Give up","to stop trying to guess","","Financial","verb","en"
"Give up","هو عملية تفويض طرف ثالث بالتداول والذى سوف يتولى القيام بأعمال المقاصة والتسوية الناتجة عن عملية التداول","Give up","Financial","verb","ar"
"Global Agreements","Accord, annex, charter, compromise, convention, memorandum of understanding, protocol, treaty, etc., which (as defined by the Vienna Convention On The Law Of Treaties) is an ""agreement concluded between states in written form and governed by international laws, whether embodied in a single instrument or in two or more related instruments and whatever its particular designation.""","","Financial","verb","en"
"Global Agreements","هي الاتفاقيات العالمية التي تتضمن شروط قياسية للاتفاق حول منح واقتراض الأوراق المالية وذلك بغرض تخفيض المخاطر القانونية وتحسين كفاءة الأسواق فى الوقت نفسه","Global Agreements","Financial","verb","ar"
"Global Bond","This type of bond can be traded in a domestic or European market. It is a bond issued and traded outside the country where a currency is denominated. This type of bond is issued by a non-European company, but sells in a European country or any other foreign market. For example, a U.S. corporation can issue a bond in Europe. These bonds are sold in various maturities and credit qualities. ","","Financial","verb","en"
"Global Bond","السندات العالمية سواءً كانت في كل من المنطقة الأوربية وكذلك في واحدة أو أكثر في الأسواق المحلية","Global Bond","Financial","verb","ar"
"Global Certificate","A single certificate, sometimes referred to as a “jumbo certificate,” representing an entire maturity of an issue of securities. Such certificates are often used in book-entry systems. The issuer issues a global certificate that is then lodged in the facilities of a depository or other book-entry agent for safekeeping by the agent until maturity or redemption.","","Financial","verb","en"
"Global Certificate","الشهادة التي تسجل الاصدار الكلى للسند ، وكذلك شهادات الايداع المركزي التي تحتوى على سجل ومعلومات بحاملي السندات من الأفراد","Global Certificate","Financial","verb","ar"
"Global Clearing","Maintaining records of mutual positions in the exchange of cash and securities between counterparties or among a group of participants and effecting orderly settlement of their obligations on a net basis.","","Financial","verb","en"
"Global Clearing","المقاصة العالمية ، تتضح بصورة كبيرة فى تداولات العقود المستقبلية والخيارات حيث يتم تسويتها من خلال مسارات عديدة لدى طرف واحد أو أكثر من طرف يقع كل منها في موقع مختلف","Global Clearing","Financial","verb","ar"
"Global Custodian","Custodial services provided by banks recognized as 'global custodians' for securities traded and settled in any country.","","Financial","verb","en"
"Global Custodian","صناديق المؤشرات المتداولة عالميا ، كذلك أي أوراق مالية يتم تداولها بناءً على عوائدها المرتفعة","Global Custodian","Financial","verb","ar"
"Global Depository Receipts (GDRs)","A global depositary receipt (GDR) is a bank certificate issued in more than one country for shares in a foreign company. The shares are held by a foreign branch of an international bank. The shares trade as domestic shares but are offered for sale globally through the various bank branches. A GDR is a financial instrument used by private markets to raise capital denominated in either U.S. dollars or euros.","","Financial","verb","en"
"Global Depository Receipts (GDRs)","شهادات أو ايصالات ايداع عالمية – وهى شهادة بحيازة أحد البنوك تمثل عددا معينا من الأسهم المدرجة في بورصة في بلد آخر، كما يطلق عليها أيضا شهادات الايداع الأوربية","Global Depository Receipts (GDRs)","Financial","verb","ar"
"Global Financial Crisis","A worldwide period of economic difficulty experienced by markets and consumers. A global financial crisis is a difficult business environment to succeed in since potential consumers tend to reduce their purchases of goods and services until the economic situation improves.","","Financial","verb","en"
"Global Financial Crisis","الأزمة المالية العالمية - بدأت الأزمة بفقاعة الرهن العقاري بالولايات المتحدة الأمريكية عام 2007 ثم تداعت أثارها لتمتد إلي بلدان واقتصاديات عديدة لكن المدهش بأسماء مختلفة ومتنوعة","Global Financial Crisis","Financial","verb","ar"
"Global Fund","A type of mutual fund, closed-end fund or exchange-traded fund that can invest in companies located anywhere in the world, including the investor's own country. These funds provide more global opportunities for diversification and act as a hedge against inflation and currency risks.","","Financial","verb","en"
"Global Fund","صندوق عالمي , يستثمر في أوراق مالية عالمية وبخاصة تلك التي تصدرها الشركات الأمريكية وغيرها من الشركات","Global Fund","Financial","verb","ar"
"Global Master Equity Finance Agreement (GMSLA)","
","","Financial","verb","en"
"Global Master Equity Finance Agreement (GMSLA)","هي الصيغة التعاقدية المتعارف عليها في صناعة الخدمات المالية والخاصة بعمليات إقراض الأسهم","Global Master Equity Finance Agreement (GMSLA)","Financial","verb","ar"
"Global Master Repurchase Agreement (GMRA)","GMRA is the acronym for the Global Master Repurchase Agreement. It is a model legal agreement designed for parties transacting repos and is published by the International Capital Market Association (ICMA), which is the body representing the  bond and repo markets in Europe. The GMRA is the principal master agreement for cross-border repos globally, as well as for many domestic repo markets.
","","Financial","verb","en"
"Global Master Repurchase Agreement (GMRA)","الاتفاقية النموذج لعمليات إعادة الشراء وللفائدة بين البنوك","Global Master Repurchase Agreement (GMRA)","Financial","verb","ar"
"Global Offering","Simultaneous offering of securities in multiple markets. When a global offering occurs, securities become available in markets across the globe at the same time. This may include Europe, North American and the Far East.","","Financial","verb","en"
"Global Offering","عرض أوراق مالية  للاكتتاب في أسواق مختلفة  في وقت واحد","Global Offering","Financial","verb","ar"
"Global Sudden Stop","An abrupt reduction in net capital flows into an economy. A sudden stop is characterized by swift reversals of international capital flows, declines in production and consumption, and corrections in asset prices. ","","Financial","verb","en"
"Global Sudden Stop","التوقف المفاجئ في التمويل وبخاصة من القطاع الخاص وهذه الظاهرة تبدت بصورة واضحة في الأزمة المالية العالمية 2007-2010م","Global Sudden Stop","Financial","verb","ar"
"Globalization","The worldwide movement toward economic, financial, trade, and communications integration.
Globalization implies the opening of local and nationalistic perspectives to a broader outlook of an interconnected and interdependent world with free transfer of capital, goods, and services across national frontiers.","","General","verb","en"
"Globalization","العولمة هي احدى المنهجيات الحديثة التي تعمل تدويل الأموال وحرية التجارة وحرية انتقال الأفراد ورؤوس الأموال","Globalization","General","verb","ar"
"Globalization","The worldwide movement toward economic, financial, trade, and communications integration.
Globalization implies the opening of local and nationalistic perspectives to a broader outlook of an interconnected and interdependent world with free transfer of capital, goods, and services across national frontiers.","","Financial","verb","en"
"Globalization","العولمة – إزالة الحواجز الجمركية وضمان انسيابية الأفكار ورؤوس الأموال والتجارة","Globalization","Financial","verb","ar"
"Globalization Strategy","The plans developed by an organization to target growth on a global level for sales of products or services.","","Financial","verb","en"
"Globalization Strategy","استراتيجية العولمة : توحيد الأنماط الاستهلاكية – ترويج لمرور سلع بينها ، تتعداها إلى توحيد أنماط السلوك الاستهلاكي بصفة عامة","Globalization Strategy","Financial","verb","ar"
"Globally Registered Share","A share issued and registered in multiple markets around the world. Global registered shares represent the same class of shares. Also known as a ""global share"".","","Financial","verb","en"
"Globally Registered Share","السهم المدرج للتداول في أكثر من بورصة مالية","Globally Registered Share","Financial","verb","ar"
"GlOBEX","An electronic trading platform used for derivative, futures, and commodity contracts. Globex runs continuously, so it is not restricted by borders or time zones.","","Financial","verb","en"
"GlOBEX","نظام التداول لليلة واحدة المعمول به في كل  من رويترز وبورصة السلع بشيكاغو والذى قد تم تحديثه في عام 1992م .","GlOBEX","Financial","verb","ar"
"Globex","The Chicago Mercantile Exchange electronic trading platform for futures and option contracts. Globex provides a virtually continuous worldwide market, opening Sunday evening and remaining open for trading roughly 23 hours a day until it closes each Friday. ","","Financial","verb","en"
"Globex","نظام تداول على مدار الساعة في العقود المستقبلية والخيارات تقدم كل بورصة شيكاغو للسلع وكذلك بورصة السلع بفرنسا","Globex","Financial","verb","ar"
"Go Green","Going green is defined as making more environmentally friendly decisions such as to ""reduce, reuse and recycle.""","","Financial","verb","en"
"Go Green","اتجاها عاما فى مناحي الحياة العامة المختلفة – يتضمن تقليل استخدام الأوراق – الطاقة – الكربون – البلاستيك ..","Go Green","Financial","verb","ar"
"Godfather Offer","An irrefutable takeover offer made to a target company by an acquiring company. Typically, the acquisition price's premium is extemely generous compared to the prevailing market price. Therefore, if the target company's management refuses the offer, shareholders may initiate lawsuits or other forms of revolt against the target company for not performing their fidiciary duty of looking out for the best interests of the shareholders.","","Financial","verb","en"
"Godfather Offer","عرض مغرى وجذاب لاستحواذ شركة من قبل شركة أخرى تقدم عرضا تنافسيا لايمكن رفضه ويمثل قيمة تنافسية عالية لايباريه أي عرض آخر","Godfather Offer","Financial","verb","ar"
"Going Concern","Going concern is an accounting term for a company that has the resources needed to continue to operate indefinitely until a company provides evidence to the contrary, and this term also refers to a company's ability to make enough money to stay afloat or avoid bankruptcy.","","Financial","verb","en"
"Going Concern","أحد المفاهيم المحاسبية الأساسية الأربعة ، منها أن تمضى الشركة في عملياتها على أساس المستقبل المنظور فقط","Going Concern","Financial","verb","ar"
"Going into IPO – Go Public","An initial public offering (IPO) is the first time that the stock of a private company is offered to the public/ Going public refers to a private company's initial public offering (IPO), thus becoming a publicly traded and owned entity. Businesses usually go public to raise capital in hopes of expanding; venture capitalists may use IPOs as an exit strategy - that is, a way of getting out of their investment in a company.","","Financial","verb","en"
"Going into IPO – Go Public","التحول إلى شركة مساهمة عامة  بعد الحصول على الموافقة من الجهات المعنية ثم طرح أسهمها للاكتتاب العام فى السوق الأولي - ثم قيدها في الجهة الرقابية المختصة ثم ادراجها في البورصة","Going into IPO – Go Public","Financial","verb","ar"
"Going into Liquidation","to close one's business by collecting assets and settling all debts","","Financial","verb","en"
"Going into Liquidation","إعلان التصفية وبيع الأصول","Going into Liquidation","Financial","verb","ar"
"Going Private","Going private is a transaction or a series of transactions that convert a publicly traded company into a private entity. Once a company goes private, its shareholders are no longer able to trade their stocks in the open market. Private equity firms will typically purchase a struggling company, make it into a private entity, reorganize its capital structure, and issue stocks once a profit can be realized.","","Financial","verb","en"
"Going Private","تحول الشركة من الملكية العامة إلى الملكية الخاصة وذلك إما طريق شرائها من مستثمر خارجي أو عن طريق إعادة شراء أسهمها . غالبا ما يؤدى إلى هذه العملية هو انخفاض القيمة السوقية للأسهم عن القيمة الدفترية لهذه لأسهم ، فتلجأ الشركة لهذا الحل بمثابة إنقاذ وتدارك ا","Going Private","Financial","verb","ar"
"Going Public","Going public is the process of selling shares that were formerly privately held to new investors for the first time. Otherwise known as an initial public offering (IPO).","","Financial","verb","en"
"Going Public","هي عملية عرض الشركة للاكتتاب العام بتحويلها من مجرد شركة خاصة إلى شركة مساهمة عامة عن طريق الاكتتاب العام IPO","Going Public","Financial","verb","ar"
"Gold Exchange Standard","a monetary system in one country in which currency is maintained at a par with that of another country that is on the gold standard.","","Financial","verb","en"
"Gold Exchange Standard","قاعدة الصرف بالذهب","Gold Exchange Standard","Financial","verb","ar"
"Gold hoarding","Hoarding is the purchase of large quantities of a commodity with the intent of pushing up the price. An investor hoping to increase the price of a commodity can do so by leveraging his or her demand for it, and buying physical inventory as well as purchasing futures contracts for that commodity. Hoarding can also take place in financial instruments like bonds.","","Financial","verb","en"
"Gold hoarding","اكتناز الذهب","Gold hoarding","Financial","verb","ar"
"Gold Reserve","the amount of gold held by a national bank, used for dealing with the national banks of other countries","","Financial","verb","en"
"Gold Reserve","احتياطي الذهب","Gold Reserve","Financial","verb","ar"
"Golden Handcuffs","A collection of financial incentives that are intended to encourage employees to remain with a company. Golden handcuffs are offered by employers to existing employees as a means of holding onto key employees and increasing employee retention rates. Golden handcuffs are common in industries where highly-compensated employees are likely to move from company to company. ","","Financial","verb","en"
"Golden Handcuffs","هو عقد يبرم بين الوسيط وشركة الوساطة بموجبه يتم منح الوسيط مزايا وحوافز عديدة مادام على رأس العمل بهذه الشركة ، لكن بمجرد ترك الوسيط العمل بهذه الشركة فان عليه إعادة الكثير من هذه المزايا والحوافز، أطلق على هذا العقد (القيد الذهبي) مجازا","Golden Handcuffs","Financial","verb","ar"
"Golden Handshake","A stipulation in an employment agreement which states that the employer will provide a significant severance package if the employee loses their job. A golden handshake is usually provided to top executives for loss of employment through layoffs, firing or even retirement. Payment can be made several ways, such as cash, or stock options.","","Financial","verb","en"
"Golden Handshake","اغراءات التقاعد المبكر","Golden Handshake","Financial","verb","ar"
"Goldlocks Economy","An economy that is not so hot that it causes inflation, and not so cold that it causes a recession. There are no exact markers of a Goldilocks economy, but it is characterized by a low unemployment rate, increasing asset prices (stocks, real estate, etc.), low interest rates, brisk but steady GDP growth and low inflation.","","Financial","verb","en"
"Goldlocks Economy","هي حالة الاقتصاد التي تمثل نوعا من الاستقرار رغم عدم الانتعاش ، وعدم الكساد ، ويضرب لهذه الحالة ما كان عليه الاقتصاد الأمريكي في أواخر التسعينيات","Goldlocks Economy","Financial","verb","ar"
"Gold-pegged currency","A monetary standard under which the basic unit of currency is equal in value to and exchangeable for a specified amount of gold.","","General","verb","en"
"Gold-pegged currency","عمله مقومة بالذهب","Gold-pegged currency","General","verb","ar"
"Good Debts","ood debt helps you generate income and increases you net worth","","Financial","verb","en"
"Good Debts","ديون جيدة – ديون مضمونة التحصيل","Good Debts","Financial","verb","ar"
"Good Delivery","Occurs when a security's transfer is unhindered by restrictions or other issues that would prevent its delivery to the buyer. Good delivery is determined behind the computer screen, where securities may have certificates that require endorsements and registration requirements that must be met in order for the buyer to receive the transfer.","","Financial","verb","en"
"Good Delivery","التسليم الجيد يعنى التسليم المتوافق مع كافة البنود التعاقدية المتفق عليها وكذلك النظم الرقابية المعمول بها ، مشتملا على عدد الأسهم ، النموذج المادي ونوع التسجيل ، مستندات نقل الملكية السليمة ، في بعض الأسواق ربما يتضمن التسليم الجيد أيضا تعهدا من البائع م","Good Delivery","Financial","verb","ar"
"Good Faith / Good Intentions","Good faith is an abstract and comprehensive term that encompasses a sincere belief or motive without any malice or the desire to defraud others. It derives from the translation of the Latin term bona fide, and courts use the two terms interchangeably.","","General","verb","en"
"Good Faith / Good Intentions","النوايا الحسنه","Good Faith / Good Intentions","General","verb","ar"
"Good for the Day (GTD)","The GTD (Good-til-Date/Time) time in force lets you select an expiration date and time up until which an order will continue to work. Setting this attribute requires both a time in force selection of GTD, a date entry in the Expiration Date field, and a time entry in the Expiration Time field if that level of detail is required. ","","Financial","verb","en"
